"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.98452,0,0.1753,3.7332e-05,-7.4674e-07,-0.0016586
0.98716,0,0.15971,3.7559e-05,7.5128e-07,-0.00166
0.98452,0,0.1753,3.7332e-05,7.4674e-07,-0.0016586
0.98716,0,0.15971,3.7559e-05,-7.5128e-07,-0.00166
0.98444,0,0.17572,3.694e-05,-7.389e-07,-0.0016566
0.98292,0,0.18403,3.694e-05,7.389e-07,-0.0016566
0.98559,0,0.16916,3.6601e-05,-7.3211e-07,-0.0016546
0.98574,0,0.16828,3.6601e-05,7.3211e-07,-0.0016546
0.98363,0,0.18022,3.626e-05,-7.2529e-07,-0.0016526
0.98568,0,0.16861,3.6486e-05,7.2982e-07,-0.0016539
0.98363,0,0.18022,3.626e-05,7.2529e-07,-0.0016526
0.98568,0,0.16861,3.6486e-05,-7.2982e-07,-0.0016539
0.98483,0,0.17352,3.5866e-05,-7.1741e-07,-0.0016506
0.98304,0,0.18338,3.5866e-05,7.1741e-07,-0.0016506
0.98685,0,0.16166,3.5534e-05,-7.1077e-07,-0.0016486
0.98668,0,0.16265,3.5534e-05,7.1077e-07,-0.0016486
0.98472,0,0.17414,3.521e-05,-7.043e-07,-0.0016466
0.98713,0,0.15994,3.5413e-05,7.0835e-07,-0.0016479
0.98472,0,0.17414,3.521e-05,7.043e-07,-0.0016466
0.98713,0,0.15994,3.5413e-05,-7.0835e-07,-0.0016479
0.9859,0,0.16731,3.4825e-05,-6.966e-07,-0.0016446
0.984,0,0.17818,3.4825e-05,6.966e-07,-0.0016446
0.99055,0,0.13717,3.4509e-05,-6.9026e-07,-0.0016426
0.98917,0,0.1468,3.4509e-05,6.9026e-07,-0.0016426
0.9884,0,0.15185,3.4249e-05,-6.8506e-07,-0.0016406
0.99157,0,0.12955,3.434e-05,6.8689e-07,-0.0016413
0.9884,0,0.15185,3.4249e-05,6.8506e-07,-0.0016406
0.99157,0,0.12955,3.434e-05,-6.8689e-07,-0.0016413
0.98546,0,0.16989,3.3899e-05,-6.7808e-07,-0.0016386
0.98528,0,0.17097,3.3899e-05,6.7808e-07,-0.0016386
0.99242,0,0.1229,3.3557e-05,-6.7122e-07,-0.0016366
0.9893,0,0.1459,3.3557e-05,6.7122e-07,-0.0016366
0.99524,0,0.097472,3.3355e-05,-6.6719e-07,-0.0016346
0.99512,0,0.098659,3.3355e-05,6.6719e-07,-0.0016346
0.99169,0,0.12868,3.3159e-05,-6.6328e-07,-0.0016326
0.99526,0,0.097244,3.3267e-05,6.6542e-07,-0.0016337
0.99169,0,0.12868,3.3159e-05,6.6328e-07,-0.0016326
0.99526,0,0.097244,3.3267e-05,-6.6542e-07,-0.0016337
0.98697,0,0.16089,3.2837e-05,-6.5683e-07,-0.0016306
0.98712,0,0.15997,3.2837e-05,6.5683e-07,-0.0016306
0.9936,0,0.113,3.2509e-05,-6.5027e-07,-0.0016286
0.99051,0,0.13746,3.2509e-05,6.5027e-07,-0.0016286
0.99812,0,0.061254,3.2332e-05,-6.4672e-07,-0.0016266
0.99719,0,0.074879,3.2332e-05,6.4672e-07,-0.0016266
0.9975,0,0.070689,3.2236e-05,-6.4481e-07,-0.0016246
0.99825,0,0.059158,3.2236e-05,6.4481e-07,-0.0016246
0.91339,0,-0.40708,3.297e-05,6.5948e-07,-0.0014065
0.91339,0,-0.40708,3.297e-05,-6.5948e-07,-0.0014065
0.91731,0,-0.39818,3.3267e-05,-6.6542e-07,-0.0014058
0.91731,0,-0.39818,3.3267e-05,6.6542e-07,-0.0014058
0.9243,0,-0.38166,3.3828e-05,6.7665e-07,-0.0014045
0.9243,0,-0.38166,3.3828e-05,-6.7665e-07,-0.0014045
0.92747,0,-0.37389,3.434e-05,-6.8689e-07,-0.0014032
0.92747,0,-0.37389,3.434e-05,6.8689e-07,-0.0014032
0.93414,0,-0.3569,3.4636e-05,6.9281e-07,-0.0014025
0.93964,0,-0.34215,3.4636e-05,-6.9281e-07,-0.0014025
0.94035,0,-0.3402,3.5329e-05,-7.0667e-07,-0.0014005
0.94035,0,-0.3402,3.5329e-05,7.0667e-07,-0.0014005
0.94334,0,-0.33183,3.5413e-05,-7.0835e-07,-0.0014003
0.94334,0,-0.33183,3.5413e-05,7.0835e-07,-0.0014003
0.95448,0,-0.29828,3.5993e-05,7.1996e-07,-0.0013985
0.95448,0,-0.29828,3.5993e-05,-7.1996e-07,-0.0013985
0.95634,0,-0.29226,3.6486e-05,-7.2982e-07,-0.0013969
0.95634,0,-0.29226,3.6486e-05,7.2982e-07,-0.0013969
0.95944,0,-0.28191,3.6595e-05,7.32e-07,-0.0013965
0.96418,0,-0.26527,3.6595e-05,-7.32e-07,-0.0013965
0.97436,0,-0.225,3.7108e-05,-7.4227e-07,-0.0013945
0.97156,0,-0.23679,3.7108e-05,7.4227e-07,-0.0013945
0.97534,0,-0.22071,3.7545e-05,-7.51e-07,-0.0013925
0.97534,0,-0.22071,3.7545e-05,7.51e-07,-0.0013925
0.97599,0,-0.21783,3.7559e-05,-7.5128e-07,-0.0013924
0.97599,0,-0.21783,3.7559e-05,7.5128e-07,-0.0013924
0.97943,0,-0.20177,3.797e-05,7.5951e-07,-0.0013905
0.98058,0,-0.19611,3.797e-05,-7.5951e-07,-0.0013905
0.98952,0,-0.14438,3.836e-05,-7.6731e-07,-0.0013885
0.98588,0,-0.16747,3.836e-05,7.6731e-07,-0.0013885
0.99436,0,-0.10608,3.8604e-05,-7.7219e-07,-0.0013865
0.99436,0,-0.10608,3.8604e-05,7.7219e-07,-0.0013865
0.99592,0,-0.090272,3.8632e-05,-7.7275e-07,-0.0013862
0.99592,0,-0.090272,3.8632e-05,7.7275e-07,-0.0013862
0.99454,0,-0.10439,3.8785e-05,7.758e-07,-0.0013845
0.99288,0,-0.11913,3.8785e-05,-7.758e-07,-0.0013845
0.98928,0,-0.14601,3.9055e-05,-7.812e-07,-0.0013825
0.99016,0,-0.13992,3.9055e-05,7.812e-07,-0.0013825
0.99371,0,-0.11198,3.9363e-05,-7.8736e-07,-0.0013805
0.99124,0,-0.13206,3.9363e-05,7.8736e-07,-0.0013805
0.99877,0,-0.04958,3.9547e-05,-7.9105e-07,-0.0013785
0.99749,0,-0.070742,3.9547e-05,7.9105e-07,-0.0013785
0.99993,0,-0.011741,3.9604e-05,-7.9219e-07,-0.0013765
0.9998,0,-0.020074,3.9604e-05,7.9219e-07,-0.0013765
0.99998,0,0.0062048,3.9611e-05,-7.9232e-07,-0.0013745
1,0,0.001398,3.9611e-05,7.9232e-07,-0.0013745
0.99903,0,0.044054,3.9589e-05,-7.9188e-07,-0.0013725
0.99962,0,0.027534,3.9589e-05,7.9188e-07,-0.0013725
0.99433,0,0.10635,3.9467e-05,-7.8945e-07,-0.0013705
0.99651,0,0.083469,3.9467e-05,7.8945e-07,-0.0013705
0.99163,0,0.12914,3.9207e-05,-7.8424e-07,-0.0013685
0.99163,0,0.12915,3.9207e-05,7.8424e-07,-0.0013685
0.99577,0,0.091871,3.8947e-05,-7.7903e-07,-0.0013665
0.99387,0,0.11052,3.8947e-05,7.7903e-07,-0.0013665
0.99835,0,0.057487,3.88e-05,-7.761e-07,-0.0013645
0.99786,0,0.065343,3.88e-05,7.761e-07,-0.0013645
0.99656,0,0.08293,3.87e-05,-7.7411e-07,-0.0013625
0.9978,0,0.066286,3.87e-05,7.7411e-07,-0.0013625
0.99059,0,0.13689,3.8497e-05,-7.7004e-07,-0.0013605
0.99494,0,0.10046,3.8632e-05,7.7275e-07,-0.0013618
0.99059,0,0.13689,3.8497e-05,7.7004e-07,-0.0013605
0.99494,0,0.10046,3.8632e-05,-7.7275e-07,-0.0013618
0.98633,0,0.16477,3.8147e-05,-7.6304e-07,-0.0013585
0.9857,0,0.1685,3.8147e-05,7.6304e-07,-0.0013585
0.99269,0,0.12065,3.7821e-05,-7.5652e-07,-0.0013565
0.99003,0,0.14088,3.7821e-05,7.5652e-07,-0.0013565
0.99291,0,0.11884,3.7619e-05,-7.5248e-07,-0.0013545
0.99397,0,0.10962,3.7619e-05,7.5248e-07,-0.0013545
0.9879,0,0.1551,3.7363e-05,-7.4735e-07,-0.0013525
0.99184,0,0.12746,3.7559e-05,7.5128e-07,-0.001354
0.9879,0,0.1551,3.7363e-05,7.4735e-07,-0.0013525
0.99184,0,0.12746,3.7559e-05,-7.5128e-07,-0.001354
0.98618,0,0.16565,3.699e-05,-7.399e-07,-0.0013505
0.98467,0,0.17444,3.699e-05,7.399e-07,-0.0013505
0.99093,0,0.13435,3.6672e-05,-7.3354e-07,-0.0013485
0.98934,0,0.14561,3.6672e-05,7.3354e-07,-0.0013485
0.98885,0,0.14894,3.6422e-05,-7.2853e-07,-0.0013465
0.9921,0,0.12545,3.6486e-05,7.2982e-07,-0.001347
0.98885,0,0.14894,3.6422e-05,7.2853e-07,-0.0013465
0.9921,0,0.12545,3.6486e-05,-7.2982e-07,-0.001347
0.98444,0,0.17572,3.6077e-05,-7.2163e-07,-0.0013445
0.98495,0,0.17286,3.6077e-05,7.2163e-07,-0.0013445
0.98958,0,0.14397,3.5714e-05,-7.1437e-07,-0.0013425
0.98691,0,0.1613,3.5714e-05,7.1437e-07,-0.0013425
0.98988,0,0.14188,3.5459e-05,-7.0927e-07,-0.0013405
0.99095,0,0.13424,3.5459e-05,7.0927e-07,-0.0013405
0.98617,0,0.16576,3.5163e-05,-7.0335e-07,-0.0013385
0.98905,0,0.14756,3.5413e-05,7.0835e-07,-0.0013402
0.98617,0,0.16576,3.5163e-05,7.0335e-07,-0.0013385
0.98905,0,0.14756,3.5413e-05,-7.0835e-07,-0.0013402
0.98766,0,0.15659,3.4785e-05,-6.9579e-07,-0.0013365
0.98523,0,0.17124,3.4785e-05,6.9579e-07,-0.0013365
0.99352,0,0.11367,3.4498e-05,-6.9005e-07,-0.0013345
0.9918,0,0.1278,3.4498e-05,6.9005e-07,-0.0013345
0.99168,0,0.12875,3.4295e-05,-6.8599e-07,-0.0013325
0.99479,0,0.10193,3.434e-05,6.8689e-07,-0.0013329
0.99168,0,0.12875,3.4295e-05,6.8599e-07,-0.0013325
0.99479,0,0.10193,3.434e-05,-6.8689e-07,-0.0013329
0.98529,0,0.17087,3.3985e-05,-6.7979e-07,-0.0013305
0.98679,0,0.16198,3.3985e-05,6.7979e-07,-0.0013305
0.9908,0,0.13536,3.362e-05,-6.7248e-07,-0.0013285
0.9875,0,0.1576,3.362e-05,6.7248e-07,-0.0013285
0.9967,0,0.081163,3.3392e-05,-6.6793e-07,-0.0013265
0.99527,0,0.097129,3.3392e-05,6.6793e-07,-0.0013265
0.99573,0,0.092317,3.3261e-05,-6.6531e-07,-0.0013245
0.99776,0,0.066849,3.3267e-05,6.6542e-07,-0.0013246
0.99573,0,0.092317,3.3261e-05,6.6531e-07,-0.0013245
0.99776,0,0.066849,3.3267e-05,-6.6542e-07,-0.0013246
0.98803,0,0.15429,3.3027e-05,-6.6064e-07,-0.0013225
0.99082,0,0.1352,3.3027e-05,6.6064e-07,-0.0013225
0.98886,0,0.14886,3.2675e-05,-6.536e-07,-0.0013205
0.98694,0,0.1611,3.2675e-05,6.536e-07,-0.0013205
0.99645,0,0.08415,3.24e-05,-6.4808e-07,-0.0013185
0.99388,0,0.11043,3.24e-05,6.4808e-07,-0.0013185
0.99906,0,0.043373,3.2284e-05,-6.4576e-07,-0.0013165
0.99872,0,0.050605,3.2284e-05,6.4576e-07,-0.0013165
0.99791,0,0.064644,3.2211e-05,-6.4431e-07,-0.0013145
0.99873,0,0.050396,3.2211e-05,6.4431e-07,-0.0013145
0.93784,0,-0.34708,3.2676e-05,6.536e-07,-0.0010904
0.93784,0,-0.34708,3.2676e-05,-6.536e-07,-0.0010904
0.93932,0,-0.34304,3.3267e-05,-6.6542e-07,-0.0010887
0.93932,0,-0.34304,3.3267e-05,6.6542e-07,-0.0010887
0.94327,0,-0.33203,3.3396e-05,6.6801e-07,-0.0010884
0.94925,0,-0.31454,3.3396e-05,-6.6801e-07,-0.0010884
0.95332,0,-0.30197,3.4018e-05,-6.8045e-07,-0.0010864
0.95332,0,-0.30197,3.4018e-05,6.8045e-07,-0.0010864
0.95312,0,-0.30258,3.434e-05,-6.8689e-07,-0.0010854
0.95312,0,-0.30258,3.434e-05,6.8689e-07,-0.0010854
0.95963,0,-0.28128,3.4656e-05,6.9321e-07,-0.0010844
0.96444,0,-0.26431,3.4656e-05,-6.9321e-07,-0.0010844
0.96831,0,-0.24974,3.5166e-05,-7.0342e-07,-0.0010824
0.96831,0,-0.24974,3.5166e-05,7.0342e-07,-0.0010824
0.96838,0,-0.2495,3.5413e-05,-7.0835e-07,-0.0010814
0.96838,0,-0.2495,3.5413e-05,7.0835e-07,-0.0010814
0.97167,0,-0.23632,3.5681e-05,7.1372e-07,-0.0010804
0.97416,0,-0.22584,3.5681e-05,-7.1372e-07,-0.0010804
0.98159,0,-0.19102,3.6122e-05,-7.2255e-07,-0.0010784
0.97914,0,-0.2032,3.6122e-05,7.2255e-07,-0.0010784
0.98338,0,-0.18155,3.6486e-05,-7.2982e-07,-0.0010764
0.98338,0,-0.18155,3.6486e-05,7.2982e-07,-0.0010764
0.98442,0,-0.17581,3.6486e-05,-7.2982e-07,-0.0010764
0.98442,0,-0.17581,3.6486e-05,7.2982e-07,-0.0010764
0.9848,0,-0.1737,3.6825e-05,7.3661e-07,-0.0010744
0.98365,0,-0.18008,3.6825e-05,-7.3661e-07,-0.0010744
0.98691,0,-0.16128,3.7205e-05,-7.442e-07,-0.0010724
0.98477,0,-0.17388,3.7205e-05,7.442e-07,-0.0010724
0.99251,0,-0.12219,3.7506e-05,-7.5021e-07,-0.0010704
0.99251,0,-0.12219,3.7506e-05,7.5021e-07,-0.0010704
0.99557,0,-0.094013,3.7559e-05,-7.5128e-07,-0.0010698
0.99557,0,-0.094013,3.7559e-05,7.5128e-07,-0.0010698
0.99605,0,-0.088761,3.7693e-05,7.5396e-07,-0.0010684
0.99637,0,-0.085119,3.7693e-05,-7.5396e-07,-0.0010684
0.99675,0,-0.080583,3.7857e-05,-7.5723e-07,-0.0010664
0.99671,0,-0.08103,3.7857e-05,7.5723e-07,-0.0010664
0.99799,0,-0.063405,3.8017e-05,-7.6045e-07,-0.0010644
0.99742,0,-0.071774,3.8017e-05,7.6045e-07,-0.0010644
0.99944,0,-0.033333,3.8128e-05,-7.6265e-07,-0.0010624
0.99902,0,-0.044186,3.8128e-05,7.6265e-07,-0.0010624
0.99997,0,-0.008014,3.8172e-05,-7.6355e-07,-0.0010604
0.99988,0,-0.015246,3.8172e-05,7.6355e-07,-0.0010604
0.99964,0,0.026994,3.8174e-05,-7.6358e-07,-0.0010584
0.99991,0,0.013106,3.8174e-05,7.6358e-07,-0.0010584
0.99727,0,0.073773,3.8092e-05,-7.6195e-07,-0.0010564
0.99836,0,0.057329,3.8092e-05,7.6195e-07,-0.0010564
0.99619,0,0.087222,3.7911e-05,-7.5832e-07,-0.0010544
0.99606,0,0.088707,3.7911e-05,7.5832e-07,-0.0010544
0.998,0,0.063218,3.7739e-05,-7.5488e-07,-0.0010524
0.99722,0,0.074483,3.7739e-05,7.5488e-07,-0.0010524
0.99833,0,0.057736,3.7635e-05,-7.528e-07,-0.0010504
0.99849,0,0.054842,3.7635e-05,7.528e-07,-0.0010504
0.99525,0,0.09731,3.7512e-05,-7.5034e-07,-0.0010484
0.99811,0,0.061526,3.7559e-05,7.5128e-07,-0.0010491
0.99525,0,0.09731,3.7512e-05,7.5034e-07,-0.0010484
0.99811,0,0.061526,3.7559e-05,-7.5128e-07,-0.0010491
0.98728,0,0.15899,3.7246e-05,-7.4501e-07,-0.0010464
0.98935,0,0.14554,3.7246e-05,7.4501e-07,-0.0010464
0.99069,0,0.13612,3.6896e-05,-7.3801e-07,-0.0010444
0.98803,0,0.15429,3.6896e-05,7.3801e-07,-0.0010444
0.99674,0,0.080663,3.6658e-05,-7.3326e-07,-0.0010424
0.99506,0,0.099313,3.6658e-05,7.3326e-07,-0.0010424
0.99615,0,0.087622,3.6534e-05,-7.3078e-07,-0.0010404
0.9972,0,0.074812,3.6534e-05,7.3078e-07,-0.0010404
0.99039,0,0.13833,3.633e-05,-7.2669e-07,-0.0010384
0.99487,0,0.10121,3.6486e-05,7.2982e-07,-0.0010399
0.99039,0,0.13833,3.633e-05,7.2669e-07,-0.0010384
0.99487,0,0.10121,3.6486e-05,-7.2982e-07,-0.0010399
0.98629,0,0.16501,3.5975e-05,-7.196e-07,-0.0010364
0.98549,0,0.16975,3.5975e-05,7.196e-07,-0.0010364
0.99415,0,0.10803,3.565e-05,-7.131e-07,-0.0010344
0.99095,0,0.13421,3.565e-05,7.131e-07,-0.0010344
0.99692,0,0.078368,3.5486e-05,-7.0982e-07,-0.0010324
0.99679,0,0.080078,3.5486e-05,7.0982e-07,-0.0010324
0.99316,0,0.1168,3.5329e-05,-7.0667e-07,-0.0010304
0.99695,0,0.077998,3.5413e-05,7.0835e-07,-0.0010314
0.99316,0,0.1168,3.5329e-05,7.0667e-07,-0.0010304
0.99695,0,0.077998,3.5413e-05,-7.0835e-07,-0.0010314
0.98544,0,0.17,3.5017e-05,-7.0043e-07,-0.0010284
0.98678,0,0.16205,3.5017e-05,7.0043e-07,-0.0010284
0.99166,0,0.12891,3.4655e-05,-6.932e-07,-0.0010264
0.98815,0,0.15348,3.4655e-05,6.932e-07,-0.0010264
0.99763,0,0.068835,3.4446e-05,-6.8901e-07,-0.0010244
0.99625,0,0.086571,3.4446e-05,6.8901e-07,-0.0010244
0.99673,0,0.080805,3.4343e-05,-6.8696e-07,-0.0010224
0.99782,0,0.065949,3.4343e-05,6.8696e-07,-0.0010224
0.99104,0,0.13359,3.415e-05,-6.8309e-07,-0.0010204
0.99539,0,0.095914,3.434e-05,6.8689e-07,-0.0010223
0.99104,0,0.13359,3.415e-05,6.8309e-07,-0.0010204
0.99539,0,0.095914,3.434e-05,-6.8689e-07,-0.0010223
0.98704,0,0.16046,3.3803e-05,-6.7616e-07,-0.0010184
0.98619,0,0.16563,3.3803e-05,6.7616e-07,-0.0010184
0.995,0,0.099859,3.3489e-05,-6.6987e-07,-0.0010164
0.99182,0,0.12764,3.3489e-05,6.6987e-07,-0.0010164
0.99895,0,0.045739,3.3345e-05,-6.6698e-07,-0.0010144
0.99826,0,0.058889,3.3345e-05,6.6698e-07,-0.0010144
0.99859,0,0.053016,3.3279e-05,-6.6568e-07,-0.0010124
0.99908,0,0.042802,3.3279e-05,6.6568e-07,-0.0010124
0.99473,0,0.10255,3.315e-05,-6.631e-07,-0.0010104
0.99796,0,0.063839,3.3267e-05,6.6542e-07,-0.0010122
0.99473,0,0.10255,3.315e-05,6.631e-07,-0.0010104
0.99796,0,0.063839,3.3267e-05,-6.6542e-07,-0.0010122
0.98774,0,0.15608,3.2867e-05,-6.5742e-07,-0.0010084
0.98894,0,0.14829,3.2867e-05,6.5742e-07,-0.0010084
0.99276,0,0.12015,3.2534e-05,-6.5078e-07,-0.0010064
0.98986,0,0.14204,3.2534e-05,6.5078e-07,-0.0010064
0.99841,0,0.056363,3.2337e-05,-6.4683e-07,-0.0010044
0.99701,0,0.077313,3.2337e-05,6.4683e-07,-0.0010044
0.99971,0,0.02399,3.2266e-05,-6.454e-07,-0.0010024
0.99956,0,0.029695,3.2266e-05,6.454e-07,-0.0010024
0.99975,0,0.022521,3.2229e-05,-6.4467e-07,-0.0010004
0.99979,0,0.020403,3.2229e-05,6.4467e-07,-0.0010004
0.97129,0,-0.23791,3.265e-05,6.5308e-07,-0.00076828
0.97361,0,-0.2282,3.265e-05,-6.5308e-07,-0.00076828
0.97593,0,-0.21809,3.3098e-05,-6.6204e-07,-0.00076628
0.97593,0,-0.21809,3.3098e-05,6.6204e-07,-0.00076628
0.97672,0,-0.21452,3.3267e-05,-6.6542e-07,-0.00076552
0.97672,0,-0.21452,3.3267e-05,6.6542e-07,-0.00076552
0.97805,0,-0.20837,3.3535e-05,6.708e-07,-0.00076428
0.97868,0,-0.20541,3.3535e-05,-6.708e-07,-0.00076428
0.98298,0,-0.18372,3.3949e-05,-6.7907e-07,-0.00076228
0.98118,0,-0.19309,3.3949e-05,6.7907e-07,-0.00076228
0.9866,0,-0.16314,3.4303e-05,-6.8616e-07,-0.00076028
0.9866,0,-0.16314,3.4303e-05,6.8616e-07,-0.00076028
0.98911,0,-0.14718,3.434e-05,-6.8689e-07,-0.00076004
0.98911,0,-0.14718,3.434e-05,6.8689e-07,-0.00076004
0.98861,0,-0.15052,3.4593e-05,6.9196e-07,-0.00075828
0.98734,0,-0.15861,3.4593e-05,-6.9196e-07,-0.00075828
0.98609,0,-0.16619,3.4932e-05,-6.9873e-07,-0.00075628
0.98605,0,-0.16644,3.4932e-05,6.9873e-07,-0.00075628
0.98989,0,-0.14185,3.5268e-05,-7.0546e-07,-0.00075427
0.98989,0,-0.14185,3.5268e-05,7.0546e-07,-0.00075427
0.99313,0,-0.11698,3.5413e-05,-7.0835e-07,-0.00075305
0.99313,0,-0.11698,3.5413e-05,7.0835e-07,-0.00075305
0.99437,0,-0.10597,3.5504e-05,7.1018e-07,-0.00075227
0.99542,0,-0.095645,3.5504e-05,-7.1018e-07,-0.00075227
0.99588,0,-0.090705,3.5676e-05,-7.1361e-07,-0.00075027
0.99612,0,-0.088006,3.5676e-05,7.1361e-07,-0.00075027
0.99591,0,-0.090362,3.5863e-05,-7.1736e-07,-0.00074827
0.99577,0,-0.091883,3.5863e-05,7.1736e-07,-0.00074827
0.99775,0,-0.067054,3.6042e-05,-7.2093e-07,-0.00074627
0.99696,0,-0.077954,3.6042e-05,7.2093e-07,-0.00074627
0.99945,0,-0.033131,3.6154e-05,-7.2318e-07,-0.00074427
0.999,0,-0.044643,3.6154e-05,7.2318e-07,-0.00074427
0.99996,0,-0.009437,3.6198e-05,-7.2405e-07,-0.00074227
0.99988,0,-0.015527,3.6198e-05,7.2405e-07,-0.00074227
1,0,0.0020077,3.6204e-05,-7.2418e-07,-0.00074027
1,0,-0.00066973,3.6204e-05,7.2418e-07,-0.00074027
0.99998,0,0.006839,3.6195e-05,-7.2399e-07,-0.00073827
0.99998,0,0.0057621,3.6195e-05,7.2399e-07,-0.00073827
0.99996,0,0.0090259,3.6179e-05,-7.2368e-07,-0.00073627
0.99996,0,0.0084709,3.6179e-05,7.2368e-07,-0.00073627
0.99989,0,0.01458,3.616e-05,-7.2329e-07,-0.00073427
0.99993,0,0.012081,3.616e-05,7.2329e-07,-0.00073427
0.99899,0,0.044842,3.6126e-05,-7.2261e-07,-0.00073227
0.99952,0,0.030963,3.6126e-05,7.2261e-07,-0.00073227
0.9958,0,0.091594,3.6008e-05,-7.2026e-07,-0.00073027
0.99717,0,0.07516,3.6008e-05,7.2026e-07,-0.00073027
0.9949,0,0.10088,3.5791e-05,-7.1591e-07,-0.00072826
0.99453,0,0.10444,3.5791e-05,7.1591e-07,-0.00072826
0.99766,0,0.068431,3.5595e-05,-7.12e-07,-0.00072626
0.99656,0,0.082885,3.5595e-05,7.12e-07,-0.00072626
0.99928,0,0.03802,3.5487e-05,-7.0983e-07,-0.00072426
0.99894,0,0.045994,3.5487e-05,7.0983e-07,-0.00072426
0.99949,0,0.03203,3.5427e-05,-7.0863e-07,-0.00072226
0.99952,0,0.031036,3.5427e-05,7.0863e-07,-0.00072226
0.99848,0,0.055112,3.5361e-05,-7.0731e-07,-0.00072026
0.99946,0,0.032965,3.5413e-05,7.0835e-07,-0.00072184
0.99848,0,0.055112,3.5361e-05,7.0731e-07,-0.00072026
0.99946,0,0.032965,3.5413e-05,-7.0835e-07,-0.00072184
0.99233,0,0.12363,3.5206e-05,-7.0421e-07,-0.00071826
0.99494,0,0.10048,3.5206e-05,7.0421e-07,-0.00071826
0.98896,0,0.1482,3.4909e-05,-6.9827e-07,-0.00071626
0.98907,0,0.14745,3.4909e-05,6.9827e-07,-0.00071626
0.99465,0,0.1033,3.4608e-05,-6.9225e-07,-0.00071426
0.99201,0,0.12616,3.4608e-05,6.9225e-07,-0.00071426
0.99886,0,0.047685,3.4446e-05,-6.8902e-07,-0.00071226
0.99795,0,0.06405,3.4446e-05,6.8902e-07,-0.00071226
0.9997,0,0.024641,3.4384e-05,-6.8776e-07,-0.00071026
0.99961,0,0.027976,3.4384e-05,6.8776e-07,-0.00071026
0.99957,0,0.029188,3.4341e-05,-6.8691e-07,-0.00070826
0.99968,0,0.025248,3.4341e-05,6.8691e-07,-0.00070826
0.99876,0,0.049824,3.4276e-05,-6.8562e-07,-0.00070626
0.99946,0,0.032725,3.434e-05,6.8689e-07,-0.00070822
0.99876,0,0.049824,3.4276e-05,6.8562e-07,-0.00070626
0.99946,0,0.032725,3.434e-05,-6.8689e-07,-0.00070822
0.99438,0,0.10586,3.4141e-05,-6.8292e-07,-0.00070426
0.99624,0,0.0866,3.4141e-05,6.8292e-07,-0.00070426
0.99004,0,0.14078,3.3889e-05,-6.7787e-07,-0.00070225
0.99112,0,0.13293,3.3889e-05,6.7787e-07,-0.00070225
0.993,0,0.11815,3.3588e-05,-6.7186e-07,-0.00070025
0.99106,0,0.1334,3.3588e-05,6.7186e-07,-0.00070025
0.9977,0,0.067818,3.3381e-05,-6.6772e-07,-0.00069825
0.99635,0,0.085359,3.3381e-05,6.6772e-07,-0.00069825
0.99925,0,0.038663,3.3281e-05,-6.657e-07,-0.00069625
0.99901,0,0.044463,3.3281e-05,6.657e-07,-0.00069625
0.99951,0,0.031395,3.3217e-05,-6.6442e-07,-0.00069425
0.99948,0,0.032384,3.3267e-05,6.6542e-07,-0.00069582
0.99951,0,0.031395,3.3217e-05,6.6442e-07,-0.00069425
0.99948,0,0.032384,3.3267e-05,-6.6542e-07,-0.00069582
0.99947,0,0.032702,3.3155e-05,-6.6318e-07,-0.00069225
0.99949,0,0.031792,3.3155e-05,6.6318e-07,-0.00069225
0.99927,0,0.038073,3.3087e-05,-6.6184e-07,-0.00069025
0.99936,0,0.035842,3.3087e-05,6.6184e-07,-0.00069025
0.99874,0,0.050191,3.3007e-05,-6.6022e-07,-0.00068825
0.99898,0,0.045247,3.3007e-05,6.6022e-07,-0.00068825
0.99787,0,0.065235,3.2896e-05,-6.5801e-07,-0.00068625
0.99819,0,0.060185,3.2896e-05,6.5801e-07,-0.00068625
0.99767,0,0.068294,3.2755e-05,-6.5519e-07,-0.00068425
0.9976,0,0.069289,3.2755e-05,6.5519e-07,-0.00068425
0.99863,0,0.052309,3.262e-05,-6.5249e-07,-0.00068225
0.99821,0,0.059806,3.262e-05,6.5249e-07,-0.00068225
0.99956,0,0.029551,3.2531e-05,-6.507e-07,-0.00068025
0.99931,0,0.037181,3.2531e-05,6.507e-07,-0.00068025
0.99989,0,0.014531,3.2487e-05,-6.4982e-07,-0.00067825
0.99983,0,0.018226,3.2487e-05,6.4982e-07,-0.00067825
0.99995,0,0.010113,3.2465e-05,-6.4939e-07,-0.00067625
0.99995,0,0.010475,3.2465e-05,6.4939e-07,-0.00067625
0.99989,0,0.014646,3.2446e-05,-6.49e-07,-0.00067425
0.99993,0,0.012199,3.2446e-05,6.49e-07,-0.00067425
0.99957,0,0.029476,3.2411e-05,-6.4831e-07,-0.00067224
0.99973,0,0.023285,3.2411e-05,6.4831e-07,-0.00067224
0.99898,0,0.045241,3.234e-05,-6.4688e-07,-0.00067024
0.99918,0,0.040454,3.234e-05,6.4688e-07,-0.00067024
0.99898,0,0.045207,3.224e-05,-6.4488e-07,-0.00066824
0.99887,0,0.047617,3.224e-05,6.4488e-07,-0.00066824
0.99387,0,-0.11052,3.2329e-05,6.4667e-07,-0.00043416
0.99485,0,-0.1014,3.2329e-05,-6.4667e-07,-0.00043416
0.99449,0,-0.10481,3.2515e-05,-6.5038e-07,-0.00043216
